Height(km)\Time,2019/12/04 03:32:25,2019/12/04 03:32:34,2019/12/04 03:32:42,2019/12/04 03:32:51,2019/12/04 03:33:00,2019/12/04 03:33:08,2019/12/04 03:33:17,2019/12/04 03:33:26,2019/12/04 03:33:34,2019/12/04 03:33:43,2019/12/04 03:33:52,2019/12/04 03:34:00,2019/12/04 03:34:09,2019/12/04 03:34:18,2019/12/04 03:34:26,2019/12/04 03:34:35,2019/12/04 03:34:43,2019/12/04 03:34:52,2019/12/04 03:35:01,2019/12/04 03:35:10,2019/12/04 03:35:18,2019/12/04 03:35:27,2019/12/04 03:35:35,2019/12/04 03:35:44,2019/12/04 03:35:53,2019/12/04 03:36:02,2019/12/04 03:36:10,2019/12/04 03:36:19,2019/12/04 03:36:28,2019/12/04 03:36:37,2019/12/04 03:36:45,2019/12/04 03:36:54,2019/12/04 03:37:03,2019/12/04 03:37:11,2019/12/04 03:37:20,2019/12/04 03:37:29,2019/12/04 03:37:37,2019/12/04 03:37:46,2019/12/04 03:37:55,2019/12/04 03:38:03,2019/12/04 03:38:12,2019/12/04 03:38:21,2019/12/04 03:38:29,2019/12/04 03:38:38,2019/12/04 03:38:47,2019/12/04 03:38:56,2019/12/04 03:39:05,2019/12/04 03:39:13,2019/12/04 03:39:22,2019/12/04 03:39:31,2019/12/04 03:39:39,2019/12/04 03:39:48,2019/12/04 03:39:57,2019/12/04 03:40:05,2019/12/04 03:40:14,2019/12/04 03:40:23,2019/12/04 03:40:31,2019/12/04 03:40:40,2019/12/04 03:40:49,2019/12/04 03:40:57,2019/12/04 03:41:06,2019/12/04 03:41:15,2019/12/04 03:41:24,2019/12/04 03:41:32,2019/12/04 03:41:41,2019/12/04 03:41:50,2019/12/04 03:41:58,2019/12/04 03:42:07,2019/12/04 03:42:16,2019/12/04 03:42:25,2019/12/04 03:42:33,2019/12/04 03:42:42,2019/12/04 03:42:50,2019/12/04 03:42:59,2019/12/04 03:43:08,2019/12/04 03:43:17,2019/12/04 03:43:25,2019/12/04 03:43:34,2019/12/04 03:43:43,2019/12/04 03:43:51,2019/12/04 03:44:00,2019/12/04 03:44:09,2019/12/04 03:44:17,2019/12/04 03:44:26,2019/12/04 03:44:35,2019/12/04 03:44:43,2019/12/04 03:44:52,2019/12/04 03:45:01,2019/12/04 03:45:10,2019/12/04 03:45:18,2019/12/04 03:45:27,2019/12/04 03:45:36,2019/12/04 03:45:44,2019/12/04 03:45:53,2019/12/04 03:46:01,2019/12/04 03:46:10,2019/12/04 03:46:19,2019/12/04 03:46:27,2019/12/04 03:46:36,2019/12/04 03:46:45,2019/12/04 03:46:53,2019/12/04 03:47:02,2019/12/04 03:47:11,2019/12/04 03:47:19,2019/12/04 03:47:28,2019/12/04 03:47:37,2019/12/04 03:47:45,2019/12/04 03:47:54,2019/12/04 03:48:03,2019/12/04 03:48:11,2019/12/04 03:48:20,2019/12/04 03:48:29,2019/12/04 03:48:37,2019/12/04 03:48:46,2019/12/04 03:48:55,2019/12/04 03:49:04,2019/12/04 03:49:12,2019/12/04 03:49:21,2019/12/04 03:49:30,2019/12/04 03:49:38,2019/12/04 03:49:47,2019/12/04 03:49:56,2019/12/04 03:50:08,2019/12/04 03:50:16,2019/12/04 03:50:25,2019/12/04 03:50:34,2019/12/04 03:50:42,2019/12/04 03:50:51,2019/12/04 03:51:00,2019/12/04 03:51:08,2019/12/04 03:51:17,2019/12/04 03:51:26,2019/12/04 03:51:34,2019/12/04 03:51:43,2019/12/04 03:51:52,2019/12/04 03:52:00,2019/12/04 03:52:09,2019/12/04 03:52:18,2019/12/04 03:52:26,2019/12/04 03:52:35,2019/12/04 03:52:44,2019/12/04 03:52:52,2019/12/04 03:53:01,2019/12/04 03:53:10,2019/12/04 03:53:18,2019/12/04 03:53:27,2019/12/04 03:53:36,2019/12/04 03:53:44,2019/12/04 03:53:53,2019/12/04 03:54:01,2019/12/04 03:54:10,2019/12/04 03:54:19,2019/12/04 03:54:28,2019/12/04 03:54:36,2019/12/04 03:54:45,2019/12/04 03:54:54,2019/12/04 03:55:03,2019/12/04 03:55:11,2019/12/04 03:55:20,2019/12/04 03:55:28,2019/12/04 03:55:37,2019/12/04 03:55:46,2019/12/04 03:55:55,2019/12/04 03:56:03,2019/12/04 03:56:12,2019/12/04 03:56:20,2019/12/04 03:56:29,2019/12/04 03:56:38,2019/12/04 03:56:46,2019/12/04 03:56:55,2019/12/04 03:57:04,2019/12/04 03:57:12,2019/12/04 03:57:21,2019/12/04 03:57:30,2019/12/04 03:57:38,2019/12/04 03:57:47,2019/12/04 03:57:56,2019/12/04 03:58:04,2019/12/04 03:58:13,2019/12/04 03:58:22,2019/12/04 03:58:30,
0.067500,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012339,0.012345,0.012525,0.016752,0.117964,2.098320,3.689043,1.496895,0.310885,0.071394,0.023855,0.014558,0.012762,0.012418,0.012353,0.012341,0.012339,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012339,0.012357,0.012543,0.017992,0.212662,0.390920,0.190225,0.041964,0.017380,0.013217,0.012496,0.012367,0.012344,0.012339,0.012339,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,
0.075000,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012351,0.012659,0.020023,0.166806,2.560752,4.409610,1.727443,0.383732,0.090402,0.028367,0.015567,0.012978,0.012463,0.012362,0.012343,0.012339,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012339,0.012354,0.012746,0.026515,0.521063,0.956414,0.426728,0.083735,0.024563,0.014432,0.012699,0.012401,0.012349,0.012340,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,0.012338,
0.082500,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012338,0.012338,0.012361,0.012897,0.023756,0.204862,2.678778,4.567621,1.832145,0.424042,0.103468,0.032045,0.016507,0.013202,0.012514,0.012373,0.012344,0.012339,0.012338,0.012338,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012338,0.012339,0.012367,0.013342,0.048304,0.938815,1.665642,0.670534,0.138058,0.035630,0.016561,0.013093,0.012471,0.012361,0.012342,0.012338,0.012338,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,
0.090000,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012339,0.012378,0.013180,0.026844,0.218465,2.709399,4.607621,1.864659,0.441603,0.110484,0.034404,0.017207,0.013391,0.012561,0.012384,0.012347,0.012339,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012339,0.012408,0.014880,0.079304,1.302537,2.285889,0.937350,0.197867,0.048843,0.019371,0.013666,0.012584,0.012382,0.012345,0.012338,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,
0.097500,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012340,0.012399,0.013427,0.028214,0.222709,2.386593,3.912065,1.449062,0.391167,0.106022,0.034638,0.017501,0.013505,0.012596,0.012393,0.012349,0.012339,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012342,0.012516,0.017169,0.108093,1.736935,3.045133,1.256730,0.267094,0.064009,0.022686,0.014379,0.012733,0.012413,0.012351,0.012339,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,0.012337,
0.105000,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012341,0.012418,0.013555,0.028713,0.201912,1.297819,1.962211,0.749120,0.263112,0.085006,0.031589,0.017156,0.013496,0.012607,0.012398,0.012350,0.012339,0.012337,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012349,0.012684,0.019423,0.141344,2.239391,3.901511,1.581826,0.341974,0.080851,0.026432,0.015204,0.012913,0.012451,0.012359,0.012340,0.012337,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,
0.112500,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012342,0.012429,0.013608,0.027409,0.126413,0.341574,0.451035,0.315777,0.140195,0.057075,0.026034,0.016166,0.013340,0.012587,0.012396,0.012350,0.012339,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012337,0.012361,0.012859,0.021974,0.179765,2.597012,4.457840,1.761433,0.398701,0.095902,0.030116,0.016067,0.013109,0.012494,0.012368,0.012342,0.012337,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,0.012336,
0.120000,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012336,0.012342,0.012434,0.013529,0.022194,0.051814,0.098349,0.124476,0.105517,0.065019,0.034762,0.020390,0.014900,0.013083,0.012539,0.012388,0.012348,0.012338,0.012336,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012337,0.012374,0.013054,0.024913,0.209290,2.688281,4.580002,1.842539,0.430055,0.106116,0.033030,0.016829,0.013297,0.012538,0.012377,0.012344,0.012337,0.012336,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,
0.127500,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012342,0.012429,0.013170,0.016472,0.024542,0.035539,0.042327,0.039746,0.030721,0.021826,0.016340,0.013798,0.012814,0.012479,0.012376,0.012346,0.012338,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012338,0.012388,0.013279,0.027316,0.219828,2.104576,3.315171,1.087552,0.339659,0.097710,0.033029,0.017137,0.013416,0.012573,0.012386,0.012346,0.012337,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,0.012335,
0.135000,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012335,0.012342,0.012404,0.012737,0.013809,0.015981,0.018728,0.020560,0.020311,0.018310,0.015889,0.014073,0.013060,0.012602,0.012424,0.012362,0.012342,0.012336,0.012335,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012338,0.012405,0.013472,0.028379,0.182621,0.664933,0.926249,0.519563,0.200981,0.072072,0.029070,0.016658,0.013391,0.012582,0.012391,0.012347,0.012337,0.012335,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,
0.142500,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012340,0.012371,0.012495,0.012822,0.013410,0.014121,0.014627,0.014650,0.014208,0.013572,0.013016,0.012655,0.012467,0.012383,0.012351,0.012339,0.012335,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012339,0.012420,0.013571,0.026066,0.081446,0.180842,0.233979,0.183021,0.098043,0.045419,0.023247,0.015552,0.013208,0.012558,0.012389,0.012347,0.012337,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,0.012334,
0.150000,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012334,0.012337,0.012350,0.012392,0.012489,0.012649,0.012838,0.012980,0.013006,0.012910,0.012746,0.012583,0.012464,0.012393,0.012358,0.012342,0.012336,0.012334,0.012334,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012334,0.012340,0.012429,0.013432,0.019001,0.034587,0.057152,0.070475,0.063334,0.044146,0.027428,0.018221,0.014333,0.012946,0.012507,0.012380,0.012345,0.012336,0.012334,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,0.012333,
